335041,"Washington","Waterhouse Trail - West Spur",
865107,"Multnomah","North Portland Willamette Greenway",
269482,"Clackamas","SE Frye St",
978283,"Washington","Barrows Powerline Trail connector",
892202,"Multnomah","Cumberland Trail",
916865,"Clackamas","Rivers Edge Rd Connector",
770938,"Washington","136th - 135th Connector",
529475,"Multnomah","NW Kearney Street Walkway",
311212,"Clackamas","Hunchback Mountain Trail #793",
738922,"Multnomah","Kaiser Open Space Trail",
846500,"Clackamas","Glade Trail #661",
867097,"Washington","Walker Dr - Majestic Sequoia Way Connector",
374575,"Marion","Vault to Dock Trail",
253146,"Washington","Landfill Wetlands Access Trail",
978944,"Multnomah","River Walk - River Sq Connector",
685792,"Multnomah","Sherwood Pl Connector",
568311,"Clackamas","Oak Woodland Walk",
174166,"Clackamas","Territorial Trail",
929703,"Washington","Fellings Wedge",
945530,"Multnomah","NW Springville Rd.",
280134,"Washington","SW 107th Ave - SW 106th Ave",
784043,"Multnomah","Cardinell Dr Connector",
513175,"Multnomah","Corbeth Loop",
203083,"Multnomah","Cedar Lake HOA Trail",
792681,"Washington","Norwood Rd",
870567,"Washington","Red Electric Trail",
463985,"Washington","209th Ave - Skiver St Connector",
766047,"Washington","Sarah Ln - McDaniel Rd Connector",
314932,"Multnomah","1st Ave - Everett St Connector",
606304,"Multnomah","Pettygrove St - Cornell Rd Connector",
312720,"Multnomah","Northrup St - Cornell Rd Connector",
818276,"Marion","Round Lake Trail #565",
364075,"Tillamook","Gravelle Brothers Trail",
208569,"Clackamas","Cabana Ln",
945314,"Washington","Lasso Loop",
626815,"Clackamas","Shining Lake Trail #510",
165992,"Clackamas","Orchard Springs Rd - Holly Springs Rd Connector",
767008,"Multnomah","Devils Rest Trail #420C",
130200,"Washington","Pintail Pond Loop",
926402,"Washington","Bobcat Marsh Trail",
967033,"Clackamas","Wells St",
350722,"Washington","Vermont St",
132373,"Multnomah","Irving St",
900813,"Washington","Channing Heights Mini-park Trail",
564510,"Clackamas","Bridgeport to Milwaukie Trail - Connector",
502125,"Clackamas","Boeckman Creek Crossing Trail - Connector",
989942,"Washington","Waterhouse Powerline Trail",
562361,"Washington","Kellwood Ct - Ivy Crest Ct Connector",
842091,"Multnomah","Beech St",
248210,"Multnomah","NE Killingsworth Ct - NE Killingsworth St Connector",
986195,"Washington","SW Willow St Connector",
991121,"Multnomah","Towhee Trail",
568742,"Clackamas","Tanler Dr - Summerlin Dr connection",
820015,"Clackamas","Molalla-Huckleberry Trail",
527344,"Clackamas","White Oak Savanna Connector",
127723,"Clackamas","SW 56th Ct - Bridgeport ES Connector",
735675,"Multnomah","Chesapeak Ave - Fairmount Blvd",
633466,"Multnomah","McCoy Ct - Houghton St",
744332,"Clackamas","King Rd - Rolling Meadows Dr Connector",
207135,"Washington","Kappel Ln",
523169,"Multnomah","South Slough Trail",
983658,"Multnomah","Market St - Mill Ct Connection",
347751,"Clackamas","Molalla-Elk Run Loop Trail",
575287,"Washington","Millikan Way - Beaverton Creek MAX Station",
847491,"Clackamas","Harmony Community Campus Service Road",
791815,"Washington","Crescent Park Trail",
493912,"Multnomah","King Elementary School Paths",
440567,"Washington","Beaverton Creek Greenway",
920154,"Washington","Trillium Loop Trail",
109145,"Multnomah","Tichner Dr - Parkside Ln Connector",
612196,"Clackamas","Oregon City Municipal Elevator - Connector",
535345,"Washington","Regal Ct - Cornelius Pass Rd Connector",
424888,"Multnomah","Ainsworth 300 Trail",
962076,"Clackamas","SW Boones Ferry Rd - SW Lower Dr Connector",
846344,"Clackamas","Haskins Path",
744645,"Clackamas","Molalla-Mac Beth Loop Trail",
286169,"Multnomah","Harbor Path",
503118,"Clackamas","Molalla-Cliffords Crossing Trail",
665444,"Clackamas","Molalla-Amandas Trail",
634773,"Multnomah","2nd Ave - 3rd Ave Connector",
118778,"Multnomah","Alder Trail",
450181,"Washington","SW 201st Ave - SW 202nd Ave Connector",
757169,"Multnomah","Ellis Street Access",
783674,"Clackamas","Roehr Park Trails - Connector",
426319,"Clark","Blanford Canyon Trail",
740064,"Multnomah","NW Bridge Ave.",
845998,"Multnomah","Coho Ct - Kokanee Ln Connector",
999751,"Multnomah","Burnside Bridge - Connector",
742035,"Clark","Chinook Trail",
689647,"Washington","Marlow Ave",
733949,"Multnomah","NW 10th Ave.",
589161,"Clackamas","Quid Pro Flow Trail",
750667,"Washington","Bucking Pass",
377952,"Clackamas","South Creek Trail",
501691,"Washington","Tadpole Pond Trail",
814525,"Multnomah","River Dr - Rose Ln Connector",
142538,"Washington","Widow Maker Way",
526286,"Multnomah","Lower Picnic Way",
341381,"Washington","Cougar Trail",
484665,"Multnomah","Firelane 2",
511270,"Clackamas","Paradise Park Loop Trail #757",
602138,"Clackamas","Hallinan Elementary School Trails - Connector",
997706,"Clackamas","Communication Breakdown Trail",
266980,"Clackamas","Barlow Road Trail",
210287,"Multnomah","Chimney Park Trail",
832541,"Multnomah","Waud Bluff Trail",
735766,"Washington","114th Ave - 117th Loop Connector",
754911,"Washington","135th Ave - Stirrup Ct Connector",
323134,"Multnomah","Port Center Way Connector",
192789,"Multnomah","<Null>",
662496,"Clackamas","Lake Shore Drive",
754453,"Multnomah","Interstate - Broadway bridge Connector",
983647,"Washington","Elk Run Dr - Laidlaw Rd Connector",
501502,"Multnomah","SE 110th Dr - SE Brookside Dr Connector",
890809,"Clackamas","Island View Terrace",
849489,"Multnomah","SB Natio - Grover Connector",
723723,"Washington","160th Ave - Mt Willams Connector",
193751,"Multnomah","SW Multnomah - SW Garden Home Connector",
575039,"Clark","Lewis & Clark Discovery Greenway Trail",
589527,"Clackamas","Miles - Rosemont Connector",
481463,"Multnomah County","Summerplace HOA - NE Newport St Connector",
227863,"Multnomah","Cardinell - Clifton Connector",
929729,"Clark","Starway Trail",
670822,"Multnomah","48th Ave Connector",
387096,"Multnomah","SW Gaarde St - SW Cole Ln Connector",
113887,"Washington","Kelly Ln - 124th Ave Connector",
349871,"Multnomah","Bertha Blvd Path",
467425,"Washington","Downtown Hillsboro MAX Station Connector",
488363,"Multnomah County","Summerplace HOA - NE Jewell St Connector",
187727,"Multnomah","NB McLoughl Blvd - EB Tenino Connector",
229311,"Multnomah","Fairvale Ct Path",
697439,"Multnomah","Holgate - Dogwood Connector",
105257,"Multnomah","NW 27th Ave Path",
663152,"Washington","Bonita Rd Path",
801752,"Clackamas","Flow Motion",
229065,"Multnomah","Dogwood Trail",
282722,"Clackamas","Terrace Dr Connector",
492937,"Multnomah","N Kelley Point Park Rd.",
538586,"Clackamas","Clackamas River Water Trail",
649453,"Washington","SW Reghetto St - Tualatin River Nation Wildlife Refure Connector",
832853,"Clackamas","Laura's Loop Trail",
508495,"Multnomah","Ridge Trail",
754205,"Washington","Murrayhill Open Space",
725683,"Multnomah","Springwater Corridor - SE 32nd Ave Connector",
191150,"Clackamas","Spring Mountain Elementary School Trails - Connector",
624759,"Clackamas","SW Morey Ln",
438651,"Washington","Ice Age Tonquin Trail",
474391,"Clackamas","Wilson Creek Trail",
471702,"Washington","Oleson Rd",
976730,"Multnomah","Lewis And Clark Interpretive Trail",
404054,"Multnomah","Columbia River Water Trail",
524000,"Clackamas","West Willamette Greenway",
654148,"Washington","SE 108th Ave - SW Ponderosa Ln Connector",
271111,"Multnomah","Hillsboro St - Council Crest Connector",
155488,"Multnomah","SE 4th Ave",
798367,"Multnomah","31st Ave - 32nd Ave Connector",
616026,"Washington","Fanno Creek Trail at Oregon Electric ROW",
347579,"Clackamas","Caufield St Connector",
634405,"Multnomah","Fanno Creek Trail",
598650,"Clackamas","Oregon City Municipal Elevator",
920267,"Multnomah","Gresham / Fairview Trail",
865077,"Columbia","Four County Point",
452351,"Multnomah","NW St. Helens Rd",
328391,"Multnomah","Himalayan Pine Trail",
755941,"Multnomah","I-84 Bike Path",
464249,"Multnomah","Meadow Lane",
883518,"Washington","I-5 Trail",
266370,"Washington","Banks-Vernonia Trail - Connector",
894439,"Multnomah","MAX Path",
429396,"Clackamas","Mount Scott Trail",
498943,"Multnomah","Bluff Trail",
556577,"Clackamas","Andrea St - Mo Ccasin Connector",
602245,"Multnomah","SW Primrose St - SW 42nd Ave Connector",
329244,"Clackamas","Lake Oswego to Milwaukie Bridge",
315211,"Multnomah","Cora / Kenilworth Loop",
572612,"Multnomah","South Meadow Trail",
752621,"Multnomah","Sullivan's Gulch Trail",
368381,"Washington","SW Oleson Rd - Bruce Clere Trail Connector",
145214,"Multnomah","Springwater On The Willamette Trail - Connector",
758799,"Clackamas","Coyote Way",
990617,"Multnomah","16th Way - Grant Way Connector",
653925,"Multnomah","Gateway Transit Center - I-205 Corridor Connector",
891426,"Multnomah","15th St - 15th Ct Connector",
142512,"Multnomah","Lloyd District Trail",
358838,"Washington","Skidder Row",
284799,"Multnomah","McCormick Pier Trail",
495807,"Multnomah","St Johns Landfill Trail - Spur to Viewpoint",
621283,"Clackamas","Grouse Point Trail #517",
910731,"Clackamas","Old 1916 Trail #537",
436159,"Washington","Thatcher Rd - Comiskey St Connector",
727716,"Washington","Downing Path Trail",
202991,"Multnomah","Waterfront Park Trail",
358015,"Washington","Old Wagon Trail",
890937,"Multnomah","Picnic Loop Trail",
877844,"Clackamas","Boeckman Creek Trail",
588795,"Multnomah","I-84 Bike Path - Connector",
872744,"Multnomah","Fargo Ct -122nd Ave Connector",
637724,"Multnomah","N Lombard St - sidewalk",
892053,"Washington","Bronson - Cornell Connector",
985588,"Clackamas","Flag Mountain Trail #766",
954154,"Clackamas","Bland Cir - Alpine Dr Connector",
837595,"Clackamas","Beavercreek Community Trails - Connector",
930968,"Clackamas","Riverbend Bike Trail",
973948,"Clackamas","Linwood Elementary School Paths",
305975,"Washington","SW 107th Ave - SW 108th Ave Connector",
619265,"Multnomah","Tideman Johnson Trail",
996613,"Multnomah","Firelane 3",
406771,"Multnomah","Driveway",
539492,"Clackamas","Alpine Trail",
200702,"Washington","Northview Park Trail",
557166,"Multnomah","NW Germantown Road",
606643,"Multnomah","Columbia Park Trails Connector",
901504,"Clackamas","Rilance Ln - Gardiner Middle School",
525832,"Clackamas","North Loop",
641162,"Clackamas","Parker Rd Connector",
279106,"Clackamas","Falls Loop Trail",
149877,"Washington","Heartwood Trail",
848157,"Multnomah","SW Flower St - SW Denver St Connector",
849674,"Multnomah","Marine Drive Trail Access",
666673,"Clackamas","Averill Parkway Trail",
800407,"Multnomah","Wahclella Falls Trail #436",
611235,"Washington","David Hill Road Trail",
369361,"Multnomah","14th Pl - Connector",
252455,"Clackamas","Heron Creek Loop Trail",
320333,"Clackamas","Buck Lake Trail #728",
376788,"Clackamas","Shell Rock Lake Trail #512",
145373,"Clackamas","Cache Meadow Trail #702",
474990,"Multnomah","I-205 Bikepath",
866968,"Multnomah","Salish Ponds Trails - Connector",
207266,"Clackamas","Mentor Graphics Trails - Connector",
558202,"Multnomah","SW Hooker St Pedestrian Bridge",
706777,"Multnomah","SW Nebraska St",
205976,"Clackamas","Hallinan Elementary School Trail",
976182,"Clackamas","Willingham Court Trail",
732747,"Clackamas","Richardson Creek Trail",
296593,"Multnomah","5th Court - Towle Avenue Connector",
273191,"Multnomah","Steel Bridge RiverWalk",
888040,"Clackamas","Michell Ct. Path",
449283,"Clackamas","Sieben Park Trails - Connector",
798330,"Washington","Jackstraw Tarry",
385501,"Washington","Thompson Rd - Tustin Ranch Dr Connector",
952973,"Multnomah","Wild Cherry Trail",
227927,"Multnomah","Boundary Trail",
812235,"Washington","Hagg Lake Trail",
861991,"Washington","Bethany Meadows Park Trail",
368879,"Washington","Creek Trail",
382097,"Multnomah","NE Hood Ave",
407892,"Multnomah","Cross Levee Trail",
739095,"Clackamas","Cedar Island Trail",
727519,"Washington","NW Fail Pl - NW Tanasbrook Ct Connector",
255469,"Clackamas","Con Battin Rd - SE Fuller Rd MAX Station Connector",
673152,"Clackamas","Mather Road - Falbrook Drive Connector",
248960,"Washington","Thompson Rd - Keeton Park Ln",
261415,"Washington","Townsend Ct - Kaiser Rd Connector",
238044,"Washington","East Woodland Trail",
274489,"Multnomah","Port of Portland Trail",
214384,"Multnomah","Barbur Boulevard Cycletrack",
976342,"Washington","Forest Heights Open Space Trails - Connector",
448939,"Marion","Willamette River Water Trail",
172944,"Washington","SW Ironwood Ave - SW Sandalwood St Connector",
726530,"Multnomah","Linnton Park Trail",
554816,"Clackamas","Fairhaven Ct Connectory",
113548,"Multnomah","Montgomery St - 11th Ave Connector",
645468,"Clackamas","63rd - Kruise Oaks Blvd Connector",
176886,"Multnomah","Terwilliger Trail Access",
289915,"Clackamas","Carriage - Hidden Springs Connector",
803236,"Washington","Sonnet Way - Timara Lane Connector",
174696,"Multnomah","US 30 - Cascade View Condominium Connector",
413873,"Multnomah","5th St - Bryn Mawr Pl Connector",
990445,"Multnomah","SW Naito Pkwy - SW Whitaker St Connector",
977436,"Washington","SW Seely Ln",
435379,"Clackamas","SE Summers Ln",
801131,"Clackamas","SE 147th Ave",
977601,"Washington","Tonquin Trail - connector",
478909,"Multnomah","Historic Columbia River Highway Toothrock to Eagle Creek Trail",
662399,"Washington","Storey Burn Trail",
880114,"Washington","Low Divide Loop",
651458,"Multnomah","SW Ross Island Way - SW Hooker St Connector",
560347,"Multnomah","Kings Height Stairs",
959429,"Multnomah","Lovejoy St - Summit Ave Connector",
104309,"Multnomah","Luray Circus Terrace - Luray Terrace Connector",
300842,"Multnomah","Bell Creek Trail #459",
148143,"Clackamas","Millenium Plaza Park",
115929,"Clackamas","Corral Springs Trail #507",
368680,"Multnomah","SE Foster Rd",
696246,"Multnomah","NW Front Ave",
881266,"Clackamas","Oregon Trail-Barlow Road",
320360,"Multnomah","Couch St Connector",
952525,"Multnomah","Firelane 15 Parking",
181687,"Multnomah","Grant Butte Trail",
369537,"Clackamas","Molalla River State Park Trails - Connector",
899721,"Multnomah","Vista Ave - Mill St Ter Connector",
442856,"Washington","SW Brookwood Ave - SW Wedgewood Ave Connector",
462831,"Clackamas","South End Rd",
443799,"Washington","Waterhouse Park & Rose Garden Trails Connector",
462387,"Washington","Adair St - Baseline St Connector",
242889,"Multnomah","29th Ave - 28th Pl Connector",
931164,"Multnomah","Lynchview Elementary School Connector",
886931,"Clackamas","Kelso Rd",
275864,"Clackamas","Ridge Ln - Summit St Connector",
359325,"Clackamas","Parker Rd - Noble Ln Connector",
359534,"Clackamas","Coralburst St Path",
743271,"Multnomah","90th Ave - Foster Rd Connector",
540227,"Multnomah","SW Water - SW Barbur Connector",
705121,"Clackamas","Neighborhood Trail",
634378,"Multnomah","Salmon St - Salmon Ct",
335552,"Clackamas","Molalla-Red Vole Trail",
129075,"Clackamas","Molalla-Red Vole Road Trail",
812873,"Clackamas","Prospector Ter",
698391,"Washington","NW Century Blvd",
233919,"Clackamas","Molalla-Bob Cat Road Trail",
218692,"Washington","Woods St",
277185,"Multnomah","Nehalem St Connector",
497082,"Multnomah","South Waterfront Park Trail",
188873,"Washington","106th - Meier Connector",
995211,"Clark","Lake To Lake Trail",
251062,"Multnomah","Tom's Alley Connector",
894814,"Washington","NW 13th Ave Connector",
865829,"Washington","Waible Creek Trail",
129412,"Washington","NW Milne St Extension",
371602,"Multnomah","Strawberry Meadows Greenway - Connector",
172775,"Clatsop","Four County Point",
974417,"Multnomah","Wygant St Connector",
756729,"Clackamas","Millenium Plaza Connector Trail",
453277,"Multnomah","SW 18th Avenue",
421236,"Multnomah","SW Nebraska St.",
797766,"Multnomah","Lewis And Clark Trail 400",
944020,"Clark","Padden Parkway Trail",
908766,"Multnomah","Wood Village Blvd - Coho Ct Connector",
365841,"Clackamas","4th Street - 5th Street Connector",
838263,"Multnomah","SW 12th Ave Connector",
239440,"Multnomah","SW Virginia Ave",
910991,"Multnomah","N Columbia Blvd.",
303619,"Multnomah","NE 15th Ave Connector",
499657,"Multnomah","I-5 Trail Connector",
709430,"Multnomah","SE Spokane St.",
835220,"Clackamas","Cedar Knoll Trail",
383695,"Multnomah","Southwest Portland Willamette Greenway Trail",
145004,"Multnomah","NW St Helens Rd",
181554,"Clackamas","Greentree Cir Connector",
394637,"Clackamas","Cook's Butte Park Trails - Connector",
115186,"Washington","Fanno Creek",
439053,"Multnomah","Old Firelane 7",
229711,"Clackamas","Riverside Trail #723",
578769,"Multnomah","NE 90th Ave - NE 91st Ave Connector",
458411,"Tillamook","Cedar Butte",
894933,"Marion","West Lake Way Trail #556",
593919,"Washington","SW Clarion St Connector",
357647,"Washington","SW Peyton Rd - SW 65th Ave Connector",
309628,"Clackamas","Fairhaven Dr/Ct Connector",
491799,"Multnomah","Art Loop Overlook",
514490,"Multnomah","N Bryant St I-5 Crossing",
103940,"Clackamas","Headlee Walkway",
861350,"Washington","Coyote Trail",
932593,"Yamhill","Parrette Mountain River Trail",
712603,"Washington","Chestnut - 99th Connector",
680770,"Washington","Calico Ct - Downing Dr Connector",
541038,"Clackamas","Carmen Drive Trail",
484248,"Clark","East Powerline Trail",
613889,"Multnomah","Natio - Ironside Connector",
900219,"Clark","Chelatchie Prairie Rail With Trail",
173816,"Multnomah County","SW 40th - Jackson Middle School Connector",
268515,"Clackamas","Shelter Trail",
723865,"Multnomah","Eastside Greenway Trail",
902010,"Multnomah","Kelley Creek Trail",
633576,"Multnomah","SW 1st - SW Barbur Connector",
828122,"Clackamas","B Ave. Path",
112406,"Washington","Kelly Ln - Plantation Connection",
780778,"Multnomah","Talbot - Greenway Ave Viaduct Connector",
233877,"Clackamas","Harmony Community Campus Trail",
176766,"Multnomah","Broadway - Terrace Connector",
545700,"Multnomah","Market St - Mill St Ter Connector",
910000,"Clark","Livingston Mountain Dole Valley Trail",
304882,"Multnomah","Bellinham Trail",
259122,"Washington","McKay Creek Trail",
850371,"Multnomah","SB McLoughl Blvd - WB Tenino Connector",
531186,"Clackamas","SE Shale Dr Connector",
869352,"Multnomah","Decatur St Path",
350648,"Multnomah","Johnson - Broadway Ramp Connector",
710924,"Clackamas","Andrews Rd. Path",
630864,"Clackamas","Butteville Road Path",
289566,"Multnomah","Lents Recreational Loop",
458511,"Multnomah","NE 92nd Ave",
912706,"Clackamas","Trolley Trail Connector",
227192,"Multnomah","Pier Park Trail",
770857,"Multnomah","Elderberry Trail",
852043,"Clackamas","I-205 Multi-Use Path",
591762,"Multnomah","Sandy River Greenway Trail",
744657,"Clackamas","Nyberg Creek Trail",
883905,"Multnomah","Anderegg Trail",
323320,"Clackamas","Pond Loop Trail",
735440,"Multnomah","Waterfront Park Trail Connector",
457512,"Multnomah","Beaver Creek Canyon Trails",
313519,"Washington","Waterhouse Trail",
805419,"Washington","Fanno Creek Trail",
296648,"Multnomah","Northwest Portland Willamette Greenway Trail",
648761,"Multnomah","Springwater Corridor",
267176,"Multnomah","SW Beaver Ave",
242116,"Clackamas","Clackamas River Greenway Trail",
359548,"Clackamas","Table Rock Access Trail",
592288,"Washington","Whispering Woods Park Trail",
971699,"Washington","Hollies Point Of View Trail",
139619,"Multnomah","N. Edgewater St.",
267647,"Clackamas","Newell Creek Trail",
514511,"Multnomah","Wheels To Wings Trail",
650921,"Clackamas","Wilsonville Waterfront Trail",
364863,"Washington","Westside Trail Connector",
535125,"Multnomah","BPA Road",
730702,"Multnomah","Spruce Trail",
283243,"Multnomah","NE Elrod Rd",
423528,"Washington","Westside Trail - Connector",
311635,"Multnomah","Redwood Trail",
730604,"Multnomah","Eastbank Esplanade - Connector",
842759,"Washington","Fanno Creek Trail - Connector",
526595,"Multnomah","Columbia Slough Water Trail",
127412,"Clatsop","Dooley Spur Loop",
844674,"Multnomah","Water Line Road Trail",
120559,"Washington","SW Marion St - SW 123rd Ave Connector",
315628,"Clackamas","Clackamas Community College Loop Trail",
646668,"Washington","Bethany Terrace Trail",
517482,"Multnomah","Service Road Trail",
151443,"Washington","Main Trail",
747846,"Washington","SW Tualatin-Sherwood Rd - Lake at the Commons Park Connector",
238290,"Multnomah","Powers Marine Park Trail",
447396,"Tillamook","Kings Mountain Trail",
882185,"Multnomah","Riverplace Trail",
742348,"Clackamas","Willamette Greenway - Connector",
558762,"Multnomah","NW Marina Way",
472059,"Multnomah","Oneonta Trail #424",
401238,"Clackamas","Miller Trail #534",
209920,"Clackamas","Trolley Trail - Connector",
123475,"Multnomah","Multnomah Creek Way Trail #444",
841052,"Washington","Hartung Farms Homeowners Assn Park Path",
390268,"Washington","Payne Dr - Trevino St Connector",
878571,"Washington","Trevino St - Hogan St Connector",
145376,"Multnomah","Whitaker Connector",
840487,"Washington","Tustin Ranch Dr - Kenny Ter Connector",
723374,"Clackamas","Clackamas Town Center Trail",
447832,"Washington","SW Boones Ferry Rd - Lake at the Commons Park Connector",
857894,"Multnomah","SW 19th Ave",
954100,"Multnomah","SE Belmont St - SE 67th Ave Connector",
275572,"Clackamas","Cool Creek Trail #794",
803397,"Multnomah","Verde Vista",
475263,"Washington","Sidewinder Pl - West Union Rd Connector",
726665,"Multnomah","Peninsula Crossing Trail",
749915,"Clackamas","Old 82nd Drive Bridge",
762853,"Multnomah","Butler Creek Greenway Trail - Connector",
302186,"Multnomah","Kielhorn Meadow Access",
334078,"Clackamas","Saum Creek Greenway Trails - Connector",
121048,"Multnomah","Flint Ave",
843317,"Clackamas","SE 152nd Ave",
166244,"Multnomah","Sherrard Point Trail #443",
318619,"Clackamas","Skiway Trail #755B",
889962,"Washington","29th Ave - 28th Pl Connector",
497838,"Washington","28th Ave - 28th Pl Connector",
939684,"Multnomah","I-84 Bike Path Connector",
853885,"Multnomah","NW Wardway St - NW 28th Pl Connector",
781967,"Multnomah","Riverview Cemetery Rd",
726410,"Clackamas","Horseshoe Ridge Trail #774",
886569,"Multnomah","Wapato Loop Trail",
952160,"Clackamas","Eagle Creek Trail #501",
474783,"Multnomah","Burnside St - SW Morrison St Connector",
558600,"Clackamas","Little Joe Loop",
571755,"Washington","North Johnson Creek Trail",
573510,"Clackamas","Cottonwood Meadows Trail #705",
302100,"Multnomah","Fiske Ave - Newman Ave",
357011,"Clackamas","Natalya St - Lea St Connector",
571093,"Clackamas","Taralon Residential Community Association Trails - Connector",
566134,"Clackamas","Lakeview - Schalit Connector",
874427,"Washington","Harvey Clark Elementary School Trails - Connector",
885307,"Multnomah","52nd Ave Connection",
798775,"Yamhill","Yamhelas Westsider Trail",
296131,"Clackamas","Hill Way - Wildwood Street Connector",
119026,"Clackamas","Cerne - St Mofitz Lp Connector",
121932,"Clackamas","Rolling Acres Estates Homeowners Association Trails - Connector",
244148,"Multnomah","Nebraska St",
801358,"Multnomah","Raymond Park Trails - Connector",
510699,"Multnomah","Dexter McCarty Middle School Connector",
440476,"Washington","Birchair Ln - Cornell Rd",
681474,"Washington","NW Remembrance Ct - NW Kaiser Rd Connector",
903233,"Clackamas","Palomino Loop Trail",
585666,"Washington","SW Canyon Rd Trail",
625006,"Multnomah","Walnut Trail",
690678,"Washington","Cooper Mountain Access Trail",
291201,"Clackamas","Fairhaven Dr Connector",
607758,"Washington","SW Olivewood St - SW Lone Oak St Connector",
963159,"Clackamas","Nature Trail Access",
694938,"Multnomah","Woods Parks Trail",
172236,"Washington","Wapato Lake Trail",
604982,"Multnomah","Upper Mccord Creek Falls Trail",
931945,"Washington","Willow Creek Transit Center Connector",
792648,"Washington","SW Cottonwood St - SW Ironwood Ave Connector",
198158,"Clackamas","Happy Valley Heights Homeowners Association Trails - Connector",
906432,"Washington","Snapdragon Ln - Brooke St Connector",
429650,"Clackamas","Deer Foot Trail",
527611,"Multnomah","Helen Althaus Park Trails - Connector",
477671,"Multnomah","SE 22nd Ave - SE 26th Ave Connector",
160409,"Washington","Foege Park Trails - Connector",
946355,"Washington","Ben Graf Park Trail",
292801,"Clackamas","Southshore Trail #529",
624343,"Washington","King Fisher Marsh Trail",
648160,"Marion","Elk Lake Creek Trail #559",
100962,"Clackamas","Lee St Connector",
530209,"Multnomah","Marine Drive Trail Connector",
140074,"Multnomah","Columbia Slough Trail - Connector",
865248,"Multnomah","Whitaker - Terwilliger Connector",
310393,"Multnomah","Cornell Rd - Overton St Connector",
119978,"Multnomah","1st Ave Connector Under Morrison Bridge",
400662,"Multnomah","Harrison St - Grant St Connector",
838314,"Multnomah","25th Pl - Westover Rd Connector",
621160,"Marion","Bull of the Woods Trail #550",
757119,"Tillamook","Elk Creek Trail",
367634,"Multnomah","Nesmith Point Trail #428",
351417,"Clackamas","Elk Lake Creek Trail #559",
577248,"Multnomah","Horsetail Falls Trail #438",
243362,"Washington","Alexander Ln Connector",
982541,"Multnomah","Yamhill Neighborhood Park-Connector",
521760,"Washington","Nike Hollister Trail",
266694,"Washington","Blue Heron Trail",
645747,"Washington","Renegade Mountain Bike Trail",
807082,"Washington","Helvetia Trail",
288957,"Multnomah","Alameda St - Wistaria Dr Connector",
363742,"Washington","SW Mesa Ct - SW Hall Blvd Connector",
664292,"Multnomah","Hooker St - Meade St Connector",
780860,"Multnomah","Columbia Blvd Pedestrian Bridge",
314958,"Washington","Tigard Street Trail Connector",
326387,"Multnomah","Sweetbriar Rd - Topaz Dr Connector",
673802,"Multnomah","NW Upshur St",
179435,"Multnomah","NE 3rd Street",
968287,"Multnomah","Duniway Park Track",
436949,"Clackamas","Talbert Drive Trail",
425702,"Washington","SE Marinette - SE Portlandia Connector",
158861,"Washington","SW Sapphire Dr - SW Obsidian St Connector",
441438,"Clackamas","Bexhill - 19th Connector",
211684,"Multnomah","Albert Kelly Park Connector",
943307,"Multnomah","Rainmont Rd",
450915,"Multnomah","Hwy 26 Bike Path Connector",
835399,"Washington","Barlow Square Path Connector",
710656,"Multnomah","SE Hogan Rd",
591863,"Washington","Sunrise Trail",
446074,"Clackamas","Haverhill Ct Connector",
584320,"Multnomah","Columbia Park Trails",
452058,"Clackamas","Crestview Dr - Bland Connector",
439870,"Multnomah","Haven Ave - Fiske Ave",
856399,"Clackamas","Cheryl Ct - Meadowlark Ln Connector",
509194,"Washington","SW 131st Ave Connector",
936010,"Washington","SW Commanche Ter - Boones Ferry Connector",
180701,"Hood River","Historic Columbia River Highway Eagle Creek to Cascade Locks Trail",
428193,"Multnomah","NW Copeland Street",
596345,"Multnomah","Pier-Chimney Bridge",
173359,"Clackamas","Ruth Street - Memrial Drive Connector",
284754,"Washington","SW Wilmington LN",
349365,"Clackamas","Shorenstein Properties LLC Connector",
310098,"Multnomah","N Columbia Blvd. - Connector",
857093,"Washington","French Prairie Bridge",
405205,"Washington","NW 60th Ave Connector",
863119,"Washington","SE Hall St - SE Brickyard Dr",
327349,"Multnomah","N Failing Street Pedestrian Crossing",
204012,"Clackamas","Willamette Falls Riverwalk",
219509,"Washington","SW Westfall Ct - SW 108th Ave Connector",
833536,"Washington","Katie Dr - 1st Dr Connector",
647342,"Washington","McKinley Elementary School Trails",
445681,"Multnomah","SW Pasadena St Connector",
459523,"Clackamas","Clackamas Town Center Trail - Connector",
279753,"Multnomah","SE Sherrett St. Connector",
732843,"Washington","Hwy 47 - NW Willamina Ave Connector",
700427,"Clark","Lacamas Heritage Trail",
718549,"Multnomah","Council Crest Trail",
186817,"Multnomah","Cougar Trail",
287905,"Multnomah","Lents Park Trails - Connector",
735225,"Multnomah","Firelane 10",
428616,"Clackamas","Mt Scott Blvd Trail",
106080,"Washington","Connector",
618752,"Multnomah","Elliot Dr - 27th St Connector",
985617,"Multnomah","NE Burnside St - NE Davis St Connector",
663482,"Multnomah","South Creek Trail",
698151,"Multnomah","Macadam Ave - Moody Ave Connector",
299753,"Clackamas","Jon Storm Park Trails - Connector",
744993,"Multnomah","Aspen Trail",
209054,"Clackamas","Hoodview Estates Trails",
811303,"Multnomah","Newton Trail",
399746,"Multnomah","Yellow Pine Trail",
858556,"Clackamas","Sunrise Trail",
428800,"Multnomah","Glisan St - Westover Rd Connector",
278386,"Multnomah","Mountain Park Church",
294044,"Multnomah","NW Kittridge Ave",
